camera_id,longitude,latitude
Z16-C9,73.84304809852726,19.94452431049215
Z16-C10,73.84517030492049,19.94646304268161
Z16-C11,73.84328941463248,19.94442059385675
Z16-C12,73.84514989764111,19.94511055326107
Z16-C13,73.8427080123523,19.94388438035747
Z16-C14,73.84503688077778,19.94516418596344
Z16-C15,73.84490523680897,19.94388387643733
Z16-C16,73.84350140323757,19.94483705848432
Z16-C17,73.84404563577326,19.9442333946977
Z16-C18,73.84436607026112,19.94606825794888
Z16-C19,73.84414238654938,19.94343980688163
Z16-C20,73.8426933804724,19.94394942427344
Z16-C21,73.84468999458602,19.94577380916896
Z16-C22,73.84316357874664,19.9436909405582
Z16-C23,73.84488257316767,19.94337234381077
Z16-C24,73.84398303907803,19.94478689193839
Z16-C25,73.84410120588365,19.94547830111336
Z16-C26,73.84373350616407,19.94535328040968
Z16-C27,73.84346902571258,19.94424594825184
Z16-C28,73.84434012442304,19.94557349203184
Z16-C29,73.84375942110829,19.94494481418982
Z16-C30,73.8425466077571,19.94389375493909
Z16-C31,73.84324256476552,19.94419915238195
Z16-C32,73.84498451610543,19.94588786274777
Z16-C33,73.84511621528426,19.94451765835474
Z16-C34,73.84502980823679,19.94380908227214
Z16-C35,73.84509357640883,19.94421269733641
Z16-C36,73.84558661292218,19.94527361718257
Z16-C37,73.84320080559473,19.94377026006767
Z16-C38,73.8438175644258,19.94374691829251
Z16-C39,73.8444329252186,19.94627368596746
Z16-C40,73.84413933244107,19.9454752755752
Z17-C1,73.8086755191319,20.07711082986404
Z17-C2,73.80640842387606,20.0780726333493
Z17-C3,73.80652324732267,20.07753670611301
Z17-C4,73.80958960267766,20.07677964045869
Z17-C5,73.80687543212551,20.0757299983922
Z17-C6,73.80791503897991,20.0752801724767
Z17-C7,73.80880699109443,20.07410441238957
Z17-C8,73.80923172612589,20.07620860111729
Z17-C9,73.81062870863785,20.0762313957661
Z17-C10,73.80649768759838,20.07427707172429
Z17-C11,73.80729788440945,20.07648595341818
Z17-C12,73.80861088476487,20.07318516342705
Z17-C13,73.80577485270487,20.0764102237843
Z17-C14,73.8089781179557,20.07336048309016
Z17-C15,73.81024843941545,20.07614528925714
Z17-C16,73.8084963443865,20.07659283893569
Z17-C17,73.80639550782806,20.07649980265688
Z17-C18,73.80745292773932,20.07794463172547
Z17-C19,73.80959891847522,20.07622039902012
Z17-C20,73.80888443445305,20.07656685372478
Z17-C21,73.80700344666863,20.07719039169532
Z17-C22,73.80718037228326,20.07677974508055
Z17-C23,73.80894847092648,20.07736279878505
Z17-C24,73.80928934632269,20.07704992516698
Z17-C25,73.8063105303611,20.07230549099062
Z17-C26,73.80843898687081,20.07541990000486
Z17-C27,73.80866964512225,20.07769364235414
Z17-C28,73.8086161284687,20.07494239648312
Z17-C29,73.80666897013569,20.07252915789827
Z17-C30,73.80556618367984,20.07613334397504
Z17-C31,73.80597558479573,20.07398077309587
Z17-C32,73.80826620871456,20.07751620524073
Z17-C33,73.80779126490077,20.07484948560865
Z17-C34,73.80577985121178,20.07509856021014
Z17-C35,73.80697392305375,20.07512862823698
Z17-C36,73.80759313090526,20.07754983216422
Z17-C37,73.80768320851331,20.07586525093929
Z17-C38,73.80788269837986,20.07271407004713
Z17-C39,73.80680513840538,20.07811593415742
Z17-C40,73.80845367503865,20.07452732220888
Z18-C1,73.81055125764154,20.05988127591147
Z18-C2,73.80998548297742,20.06083580581453
Z18-C3,73.81300569029352,20.06205277778734
Z18-C4,73.8147329460419,20.06217969874078
Z18-C5,73.80791345539666,20.06311720561754
Z18-C6,73.81061440964486,20.06004515976961
Z18-C7,73.80752984299225,20.06452389935136
Z18-C8,73.81483776797617,20.06135808658088
Z18-C9,73.8114295840298,20.06044828299303
Z18-C10,73.81145696135567,20.05898707470095
Z18-C11,73.81026501492718,20.0617977535662
Z18-C12,73.81037316382499,20.06401596234522
Z18-C13,73.81068847302303,20.05820769250554
Z18-C14,73.80687435835237,20.06097861638986
Z18-C15,73.81083983100827,20.05909093713367
Z18-C16,73.81055531010304,20.05857470268741
Z18-C17,73.81426368155671,20.06312269287909
Z18-C18,73.81472388611868,20.06139387465945
Z18-C19,73.81095326036844,20.06309590080295
Z18-C20,73.8128482609788,20.06278430397328
Z18-C21,73.81019644203951,20.06395927790829
Z18-C22,73.80978577854911,20.06378452748214
Z18-C23,73.80806308160176,20.06262397994162
Z18-C24,73.81303640294776,20.06198853518381
Z18-C25,73.81285012039541,20.06210629011852
Z18-C26,73.80808127079221,20.06326014958959
Z18-C27,73.80729566449982,20.0650303637442
Z18-C28,73.81166310292608,20.06272247110239
Z18-C29,73.81121320686523,20.05798492560384
Z18-C30,73.80968877095066,20.06162918396073
Z18-C31,73.81043467951253,20.06400674738653
Z18-C32,73.81372299971332,20.06209890041218
Z18-C33,73.8101511718105,20.06079553978569
Z18-C34,73.80716150189487,20.06478994857809
Z18-C35,73.80813582952312,20.06256873039568
Z18-C36,73.80907097657386,20.05919932544228
Z18-C37,73.81306916548705,20.06202059270126
Z18-C38,73.80751587231339,20.06078844727531
Z18-C39,73.80912407426165,20.06370383837515
Z18-C40,73.8107627617959,20.06319270758209
Z19-C1,73.71888496520927,19.93670875532737
Z19-C2,73.71699301163082,19.93621883967296
Z19-C3,73.71833508544597,19.93670122829272
Z19-C4,73.71611907066827,19.93641579592446
Z19-C5,73.71679800991595,19.93662116487318
Z19-C6,73.71831422000824,19.93615212222302
Z19-C7,73.71866401363914,19.93635836839464
Z19-C8,73.71764691195054,19.93622255466866
Z19-C9,73.71858808154025,19.93676545170416
Z19-C10,73.71851747804153,19.93614838931805
Z19-C11,73.7167049737971,19.93697084313265
Z19-C12,73.71784838530272,19.9363489173316
Z19-C13,73.71609790181732,19.93664070180074
Z19-C14,73.71896178417549,19.93645844730121
Z19-C15,73.71615191948736,19.93648510884807
Z19-C16,73.71717199809646,19.93635913083087
Z19-C17,73.71675560157956,19.93683927372138
Z19-C18,73.71596470946307,19.93638216405029
Z19-C19,73.71614460473803,19.93662980684107
Z19-C20,73.71876709303368,19.93618335014544
Z19-C21,73.71889232746133,19.9360650762684
Z19-C22,73.71724620112427,19.93699006791959
Z19-C23,73.71710698001844,19.9367330173952
Z19-C24,73.71649470117248,19.93652689697273
Z19-C25,73.71740601870101,19.93661759335773
Z19-C26,73.71678524135696,19.9367127523515
Z19-C27,73.7180601537104,19.93680564051942
Z19-C28,73.7182944500477,19.93631770134904
Z19-C29,73.71624365843603,19.93685973750961
Z19-C30,73.71693547624453,19.93638263234074
Z19-C31,73.7181245676235,19.93689671722792
Z19-C32,73.71627573344303,19.93685314560387
Z19-C33,73.71625282356686,19.93651982046213
Z19-C34,73.71751042889781,19.93661123734218
Z19-C35,73.71899796764593,19.93635127174724
Z19-C36,73.71823105231108,19.93681307615003
Z19-C37,73.71669490549996,19.93642432834534
Z19-C38,73.71735049063773,19.93640054069584
Z19-C39,73.71784946426298,19.93632860794866
Z19-C40,73.71718021459783,19.93683754782572
Z20-C1,73.71290899652291,19.94058734876581
Z20-C2,73.71491210552925,19.94001463089436
Z20-C3,73.71304063869373,19.94065691132048
Z20-C4,73.71503723476309,19.93864692481847
Z20-C5,73.7132174667405,19.94023501464272
Z20-C6,73.71370744557443,19.93992870518852
Z20-C7,73.71506927116141,19.93952983461561
Z20-C8,73.71477164333987,19.93955253188662
Z20-C9,73.7137800307884,19.93987864360858
Z20-C10,73.71355518674403,19.94035101984016
Z20-C11,73.71303956995774,19.94062513331567
Z20-C12,73.71377523769388,19.94030990153238
Z20-C13,73.7149860721475,19.93994455623153
Z20-C14,73.71455396164112,19.94026771019654
Z20-C15,73.71522384604675,19.9394121050961
Z20-C16,73.71428479095513,19.93996923917804
Z20-C17,73.71348517206707,19.94035087793636
Z20-C18,73.71521926100476,19.93882839503909
Z20-C19,73.71460495165474,19.94037586049423
Z20-C20,73.71521101454246,19.93847832725954
Z20-C21,73.71412887510303,19.93953761847152
Z20-C22,73.7143778417432,19.94015113250632
Z20-C23,73.71385268372029,19.94029454566166
Z20-C24,73.71388882579865,19.9401694658421
Z20-C25,73.71450313748038,19.94023040016971
Z20-C26,73.71516499241639,19.93882760009084
Z20-C27,73.71314405310859,19.94035865645784
Z20-C28,73.71405227778946,19.93992912418203
Z20-C29,73.71383511064435,19.94009183118156
Z20-C30,73.71441662089572,19.93982891819758
Z20-C31,73.71313207440473,19.94019189003551
Z20-C32,73.71521433558624,19.93846763542654
Z20-C33,73.7136046986138,19.93986833577497
Z20-C34,73.71353586501891,19.93988650756604
Z20-C35,73.71494347886404,19.93955557650389
Z20-C36,73.71467365706756,19.93949248209741
Z20-C37,73.71471916545008,19.93919291605604
Z20-C38,73.71444409273269,19.93981537454875
Z20-C39,73.71346131381893,19.94010384804733
Z20-C40,73.71380851774573,19.94006105839689
Z21-C1,73.81794484106368,19.98324606550453
Z21-C2,73.82114098789377,19.98308467425294
Z21-C3,73.81930894131503,19.98341082574005
Z21-C4,73.81857564044793,19.98411799606115
Z21-C5,73.82001314159994,19.98312069326851
Z21-C6,73.8185617325565,19.98326194110657
Z21-C7,73.81883543043028,19.98305256400457
Z21-C8,73.82128363817705,19.98337212749388
Z21-C9,73.8188314790138,19.9839004370782
Z21-C10,73.81967754365503,19.98298741594514
Z21-C11,73.8182569904301,19.98431914851117
Z21-C12,73.82169607210746,19.98291274879404
Z21-C13,73.82048035360512,19.983240564834
Z21-C14,73.81915278482579,19.98332725102485
Z21-C15,73.81907304095651,19.9846333817293
Z21-C16,73.82083835012804,19.98333395807841
Z21-C17,73.81834515747292,19.98433265277085
Z21-C18,73.8206244559598,19.98300521970281
Z21-C19,73.81818179992683,19.98331823345333
Z21-C20,73.82131730804747,19.98315195206868
Z21-C21,73.82157189462438,19.98300437076685
Z21-C22,73.81802418972724,19.98310028373705
Z21-C23,73.81980394820366,19.98326487850035
Z21-C24,73.81931603412563,19.98288586513879
Z21-C25,73.81916220302149,19.98458350984927
Z21-C26,73.81947041007716,19.98310784581549
Z21-C27,73.82119447175262,19.98341151250544
Z21-C28,73.81890128987676,19.98303870184859
Z21-C29,73.81989031392183,19.98347628337575
Z21-C30,73.81843756944912,19.98476413079991
Z21-C31,73.81865025577002,19.98455385096327
Z21-C32,73.8215120282375,19.98314591478682
Z21-C33,73.82057907314751,19.98295508869965
Z21-C34,73.81907724492574,19.98496650596732
Z21-C35,73.81907206386194,19.9842594592655
Z21-C36,73.82051615351858,19.98286737449053
Z21-C37,73.8214450031978,19.98323832434274
Z21-C38,73.8186322395518,19.98335282810993
Z21-C39,73.82051456621969,19.98315799112237
Z21-C40,73.81896229075574,19.98395164677753
Z22-C1,73.82645518247311,19.96908216663985
Z22-C2,73.82954637122427,19.96871289169484
Z22-C3,73.82521594171335,19.96936700018881
Z22-C4,73.82748788307248,19.9688818681058
Z22-C5,73.82486790192696,19.96946167761729
Z22-C6,73.83027805091096,19.96864641840785
Z22-C7,73.82564097812428,19.96917159061177
Z22-C8,73.82695339096607,19.96903395715369
Z22-C9,73.8276413533791,19.96873213509081
Z22-C10,73.82639337584179,19.96905666297851
Z22-C11,73.82632280778894,19.96919533453514
Z22-C12,73.82613183058278,19.96889658605833
Z22-C13,73.83039906070854,19.96862042212596
Z22-C14,73.82617819206408,19.96905516388007
Z22-C15,73.82892039966505,19.96869002425729
Z22-C16,73.82810312340155,19.96908129696237
Z22-C17,73.82528016532733,19.96908922990014
Z22-C18,73.82761883903139,19.96930699144663
Z22-C19,73.8262188001496,19.96921678414114
Z22-C20,73.82943766749432,19.96913207473747
Z22-C21,73.82643633643076,19.96912134268741
Z22-C22,73.82943802970257,19.96907505251585
Z22-C23,73.82675634177208,19.96937638542345
Z22-C24,73.8289812610593,19.96924213694076
Z22-C25,73.83069370254968,19.96882513287592
Z22-C26,73.82755792999093,19.96886762121961
Z22-C27,73.82527180665913,19.96923235211324
Z22-C28,73.82665931892781,19.96925759088493
Z22-C29,73.82864049214935,19.96874846528431
Z22-C30,73.83066998704841,19.96918048711533
Z22-C31,73.82768087945846,19.96897763517162
Z22-C32,73.8261530567782,19.96909004622614
Z22-C33,73.83029750080054,19.96901466016892
Z22-C34,73.8305105369176,19.9686581200187
Z22-C35,73.83058098048522,19.96870239565702
Z22-C36,73.83075849548268,19.96893914254339
Z22-C37,73.82695098380773,19.96897357545954
Z22-C38,73.82932959164684,19.96893556487015
Z22-C39,73.82874517525912,19.9690737908915
Z22-C40,73.82956733315415,19.96908309629796
Z23-C1,73.82429900393228,19.96825809365523
Z23-C2,73.82502443729226,19.96811619801299
Z23-C3,73.82534455309178,19.96814891473364
Z23-C4,73.8253556072321,19.9682899091843
Z23-C5,73.82527648216845,19.96823503746952
Z23-C6,73.82517302981442,19.96844340290628
Z23-C7,73.82513722071528,19.96797198991029
Z23-C8,73.82419730456054,19.96773467636745
Z23-C9,73.82391249367994,19.96834522152053
Z23-C10,73.82475387762368,19.96793356674128
Z23-C11,73.82398167129216,19.96850715381802
Z23-C12,73.82529336745955,19.96845568660327
Z23-C13,73.82430481014653,19.96857477224089
Z23-C14,73.82395819793163,19.96780452543223
Z23-C15,73.82549807883109,19.96869644624377
Z23-C16,73.82543660684786,19.9686466864522
Z23-C17,73.8250107523217,19.96821891229186
Z23-C18,73.82466716074303,19.96810738282488
Z23-C19,73.82438017300957,19.96862139255598
Z23-C20,73.82469795274817,19.96843117277634
Z23-C21,73.82403750311067,19.96857656098051
Z23-C22,73.82491331368675,19.96814082478586
Z23-C23,73.82429076633709,19.96829251255571
Z23-C24,73.82423480537322,19.9677113030973
Z23-C25,73.82548004679357,19.9677910070058
Z23-C26,73.82391674427058,19.96863909882712
Z23-C27,73.82426214580579,19.96769489076614
Z23-C28,73.8246487900586,19.96843596054489
Z23-C29,73.82544797559278,19.96808598055262
Z23-C30,73.82512206546525,19.96805720378214
Z23-C31,73.82490080530101,19.96810200370626
Z23-C32,73.82517945505579,19.96822699647737
Z23-C33,73.82541137129506,19.96792491177966
Z23-C34,73.82401854645317,19.96855567179842
Z23-C35,73.82451459185805,19.96848828513719
Z23-C36,73.82469708214644,19.96850527762528
Z23-C37,73.82501759500056,19.96818781349807
Z23-C38,73.82555263250627,19.96804524115801
Z23-C39,73.82396441565258,19.9678256978543
Z23-C40,73.82500151914205,19.96828679188824
Z24-C1,73.76893129984545,20.03764039318122
Z24-C2,73.76894288481272,20.03441663281509
Z24-C3,73.76950530025354,20.03779733755788
Z24-C4,73.7689011990349,20.03585889369456
Z24-C5,73.7697315171715,20.03702600824094
Z24-C6,73.7686591070875,20.03501152373502
Z24-C7,73.76984901760177,20.03481429602747
Z24-C8,73.76884978588237,20.03494479664907
Z24-C9,73.77021721088659,20.03738918314003
Z24-C10,73.7689049784255,20.03707940216837
Z24-C11,73.76989668110289,20.03455163163911
Z24-C12,73.77080418082937,20.03757181409574
Z24-C13,73.76923048504149,20.03686203615503
Z24-C14,73.76945030414595,20.03570306760957
Z24-C15,73.76928123306453,20.03614879794693
Z24-C16,73.76948856533764,20.03581565258136
Z24-C17,73.76893239595759,20.03728898970054
Z24-C18,73.76983185828736,20.03741590798049
Z24-C19,73.7697557917928,20.03487136545198
Z24-C20,73.76898631776683,20.03689856121423
Z24-C21,73.76924335746422,20.03408465496921
Z24-C22,73.77034009683773,20.03718421364359
Z24-C23,73.76966700748248,20.03674150069282
Z24-C24,73.77051141068486,20.03701892976051
Z24-C25,73.77015611736472,20.03715296848152
Z24-C26,73.76965971531207,20.03417917236466
Z24-C27,73.76927018092235,20.03729883503055
Z24-C28,73.76951275747592,20.03651311337635
Z24-C29,73.7696149003488,20.03596741246584
Z24-C30,73.76914983245707,20.03766212403193
Z24-C31,73.76988146923189,20.03440915223374
Z24-C32,73.76925087344817,20.03776863692657
Z24-C33,73.770806261908,20.03684732268722
Z24-C34,73.76934883072897,20.03678754703007
Z24-C35,73.76948190671379,20.03685208253535
Z24-C36,73.76873249505168,20.03599665954916
Z24-C37,73.76891042452876,20.03606521395642
Z24-C38,73.76949070343773,20.03423361003854
Z24-C39,73.76976130839387,20.0348816412477
Z24-C40,73.76907384752124,20.03677385427232
Z25-C1,73.73872356471875,20.0404550450047
Z25-C2,73.73881473537195,20.04035739052265
Z25-C3,73.73791766503338,20.04062514008561
Z25-C4,73.73901921629896,20.03864994695912
Z25-C5,73.73775843072788,20.03974619928995
Z25-C6,73.73844367905106,20.04004777448695
Z25-C7,73.73903127327209,20.03939161350765
Z25-C8,73.7386535815978,20.03959409656346
Z25-C9,73.73866202797025,20.03938826349724
Z25-C10,73.73748722232054,20.03944066458117
Z25-C11,73.73925651597081,20.03898854834423
Z25-C12,73.73999031530201,20.03985400800902
Z25-C13,73.73856843583827,20.0398542605033
Z25-C14,73.73819633476218,20.03928412277972
Z25-C15,73.73668778305753,20.04003775055563
Z25-C16,73.73766558186398,20.04015014445484
Z25-C17,73.7398831488528,20.03970293262142
Z25-C18,73.7382076353308,20.0392591986762
Z25-C19,73.73763197416827,20.04016993555791
Z25-C20,73.73701467526713,20.03998243764202
Z25-C21,73.73921097754284,20.03931862074561
Z25-C22,73.73696363485506,20.03978741328953
Z25-C23,73.73782243637415,20.04003224161429
Z25-C24,73.73666345500708,20.04002659998542
Z25-C25,73.73772052628738,20.04038424455586
Z25-C26,73.73972421541237,20.03955137127675
Z25-C27,73.73710492098809,20.04036715815127
Z25-C28,73.73732097308381,20.03923191843973
Z25-C29,73.73735600783564,20.04060290774835
Z25-C30,73.73685588370509,20.03887498675006
Z25-C31,73.73725890342105,20.04062297941796
Z25-C32,73.7392691477986,20.03949282456341
Z25-C33,73.73735810627427,20.03951162706417
Z25-C34,73.73825187339294,20.03896315030946
Z25-C35,73.73779062232674,20.04002239097537
Z25-C36,73.73744079856252,20.03926515861695
Z25-C37,73.73714075570156,20.03950586120745
Z25-C38,73.73661560703326,20.03983273712551
Z25-C39,73.73938951302995,20.03969813140528
Z25-C40,73.73882722000077,20.03973029453211
Z26-C1,73.83487408396579,20.01431177602305
Z26-C2,73.8324587145217,20.01442810526591
Z26-C3,73.83215118274927,20.01258995857584
Z26-C4,73.83521622723669,20.01292526386894
Z26-C5,73.83518512500596,20.01352259115683
Z26-C6,73.83518666541987,20.01266616192677
Z26-C7,73.8331870785052,20.01281636893228
Z26-C8,73.83416195174799,20.01256703958362
Z26-C9,73.8333409592349,20.01370987565238
Z26-C10,73.83515217408771,20.01369842675087
Z26-C11,73.83529016059516,20.01369877357905
Z26-C12,73.83311740922683,20.01313401018514
Z26-C13,73.83422286660672,20.01289412823087
Z26-C14,73.83648335053654,20.01335710222964
Z26-C15,73.83395179141141,20.01291434885005
Z26-C16,73.83246844956153,20.01369080632726
Z26-C17,73.83418760773131,20.01399524767172
Z26-C18,73.83514493276816,20.01267405876905
Z26-C19,73.83373161761301,20.01293344125948
Z26-C20,73.83583214211073,20.01399140928176
Z26-C21,73.83296590692623,20.01380612153988
Z26-C22,73.83350785921085,20.01293054654174
Z26-C23,73.83263308713464,20.01411168307227
Z26-C24,73.83423324955228,20.01408763070742
Z26-C25,73.8354993610656,20.01262144659978
Z26-C26,73.83498245567138,20.01391011844982
Z26-C27,73.83232062868919,20.01343941484208
Z26-C28,73.83431073065177,20.01423412338512
Z26-C29,73.83352778719427,20.01261769320125
Z26-C30,73.83334367059481,20.01356254123995
Z26-C31,73.83480803612417,20.0135337206202
Z26-C32,73.83291942267142,20.0142048669002
Z26-C33,73.83556607227924,20.01309104968729
Z26-C34,73.83452361954244,20.01266010175534
Z26-C35,73.83312133279793,20.01433383368424
Z26-C36,73.83550687003171,20.01380337069874
Z26-C37,73.83542549023042,20.01310163097313
Z26-C38,73.83307990913663,20.01397994479628
Z26-C39,73.83525283702195,20.01256799711659
Z26-C40,73.83559008862392,20.01377604803774
Z27-C1,73.83272897307053,20.01347284252179
Z27-C2,73.83227422405632,20.01352825249302
Z27-C3,73.83318088353477,20.01367206452158
Z27-C4,73.8330179872143,20.01317731602629
Z27-C5,73.83285440735669,20.01434572337503
Z27-C6,73.8336419494904,20.01269486656512
Z27-C7,73.83399647321191,20.01357532851966
Z27-C8,73.8341677630042,20.01255954333855
Z27-C9,73.83410563201635,20.01419450287275
Z27-C10,73.83230697042772,20.01301706801043
Z27-C11,73.83362052040069,20.01296425559526
Z27-C12,73.8328455713629,20.01277481487735
Z27-C13,73.83241320758113,20.01317304782079
Z27-C14,73.83389354298544,20.01252938773401
Z27-C15,73.83334708597913,20.0141107410799
Z27-C16,73.83391745381591,20.01299693067023
Z27-C17,73.83331274524186,20.01293326830158
Z27-C18,73.8333792068971,20.01288504065717
Z27-C19,73.83429912419354,20.01344676083293
Z27-C20,73.83243341107317,20.01332967645143
Z27-C21,73.83251506460618,20.01343693912274
Z27-C22,73.8326068934441,20.01406880130665
Z27-C23,73.83295498763002,20.01346569922022
Z27-C24,73.83408241315077,20.01333205364114
Z27-C25,73.83285499786312,20.01270493151394
Z27-C26,73.8328940409846,20.01341682810332
Z27-C27,73.83369974174505,20.01391510247961
Z27-C28,73.83334618917769,20.01246011666101
Z27-C29,73.8327465529381,20.01419448921445
Z27-C30,73.83234584754706,20.01255678575586
Z27-C31,73.83432825341998,20.01401496209688
Z27-C32,73.83292889554058,20.01383910158132
Z27-C33,73.83263154696792,20.01383181106571
Z27-C34,73.83252945060705,20.01269657876354
Z27-C35,73.83381279915947,20.01342410517173
Z27-C36,73.83377818286748,20.01403818900047
Z27-C37,73.83219215641738,20.01442725683776
Z27-C38,73.83266212723562,20.01351409455544
Z27-C39,73.83352505953616,20.01363230504036
Z27-C40,73.83325931723722,20.01439837260139
Z28-C1,73.8356299235301,20.01340035186387
Z28-C2,73.83660662491302,20.0132686516646
Z28-C3,73.83575868068367,20.0127679129512
Z28-C4,73.83469829168172,20.01342205821126
Z28-C5,73.83639154618318,20.01399564375045
Z28-C6,73.83616687876717,20.01261392337316
Z28-C7,73.83466789447019,20.01280465168111
Z28-C8,73.83584494333539,20.01308528977619
Z28-C9,73.83497588731336,20.01417528287877
Z28-C10,73.8362713260931,20.01337076237438
Z28-C11,73.83441487409297,20.01240273888216
Z28-C12,73.83622894044967,20.01339046299946
Z28-C13,73.8349631195494,20.01349896866048
Z28-C14,73.83621032664699,20.01388451872712
Z28-C15,73.83587805029552,20.01366432567685
Z28-C16,73.83554241717482,20.01338304406117
Z28-C17,73.83522046944086,20.01395555111105
Z28-C18,73.83503265314972,20.01385501629218
Z28-C19,73.83510044884461,20.0141419961494
Z28-C20,73.83577778991373,20.01339513932995
Z28-C21,73.83646202827785,20.01382570059107
Z28-C22,73.83467309915552,20.01313842540309
Z28-C23,73.83618198527248,20.01245254356814
Z28-C24,73.83544269324453,20.01387765373863
Z28-C25,73.83663364567049,20.01324382269147
Z28-C26,73.83478784659448,20.0137875138999
Z28-C27,73.83490689135735,20.0127476864437
Z28-C28,73.83537544834034,20.01369937216738
Z28-C29,73.83614080369894,20.01240439138606
Z28-C30,73.8346697544772,20.01313018141734
Z28-C31,73.83503332695653,20.01289096301522
Z28-C32,73.83475637429324,20.01325531121065
Z28-C33,73.83449211410868,20.01274124102413
Z28-C34,73.83587982215927,20.01372163670024
Z28-C35,73.8354348629062,20.01377915923637
Z28-C36,73.83642263929619,20.01288440098928
Z28-C37,73.83458086589752,20.01325576369766
Z28-C38,73.83571673347451,20.01352139936891
Z28-C39,73.83478195502568,20.01274286530737
Z28-C40,73.83501476149576,20.01397846283644
Z29-C1,73.8203829073439,19.98029637350525
Z29-C2,73.81963323370405,19.98023861219544
Z29-C3,73.81843451014592,19.980244807075
Z29-C4,73.82141689722394,19.98032134451854
Z29-C5,73.82150820864136,19.98058421317006
Z29-C6,73.82042616886207,19.97945691997017
Z29-C7,73.81878796364884,19.97945865517831
Z29-C8,73.81791248448829,19.97983701042474
Z29-C9,73.81993017647996,19.97992374956109
Z29-C10,73.82134664178616,19.97954565199629
Z29-C11,73.82108159777329,19.98052198272476
Z29-C12,73.81946990583707,19.9802802981319
Z29-C13,73.82094141608933,19.9804371114223
Z29-C14,73.82002857751228,19.98058085441967
Z29-C15,73.81961971485038,19.98000339903624
Z29-C16,73.81806829718603,19.98006066173361
Z29-C17,73.82122643414867,19.98010422338429
Z29-C18,73.81890297427418,19.97968565551418
Z29-C19,73.82011836869059,19.97979084262584
Z29-C20,73.81791601989916,19.97960465104734
Z29-C21,73.81944159278903,19.98020798861358
Z29-C22,73.82057074783069,19.97968296443184
Z29-C23,73.81989041646086,19.97990815294736
Z29-C24,73.8211433812869,19.9793410206658
Z29-C25,73.82137749974574,19.9798605137122
Z29-C26,73.81911194590057,19.97976430126502
Z29-C27,73.81991384418001,19.97948520899603
Z29-C28,73.81988052070189,19.98048688354615
Z29-C29,73.82096255744972,19.97920668191445
Z29-C30,73.820158599986,19.97950728217253
Z29-C31,73.81934740777649,19.97984298738828
Z29-C32,73.81808744132208,19.98020761664397
Z29-C33,73.82160595489394,19.98061355186297
Z29-C34,73.81962140820303,19.98036853842877
Z29-C35,73.82003991271947,19.9796153732793
Z29-C36,73.81805779307847,19.98026874942541
Z29-C37,73.82022035232902,19.97983195818139
Z29-C38,73.81975742811812,19.97965108146332
Z29-C39,73.82136479302454,19.98065254511313
Z29-C40,73.82103070453576,19.98038687807881
Z30-C1,73.78026784919551,19.99569371203073
Z30-C2,73.77962250646604,19.99426866873802
Z30-C3,73.77948276584573,19.99440605833074
Z30-C4,73.77970575662167,19.99488118708
Z30-C5,73.7804958111816,19.99495169382003
Z30-C6,73.77974341740398,19.99607292207603
Z30-C7,73.78038491247025,19.99574672478314
Z30-C8,73.77946802229525,19.99575515373793
Z30-C9,73.77958485208221,19.99533015858692
Z30-C10,73.78012351451635,19.99491516197305
Z30-C11,73.77924957777627,19.99587266869077
Z30-C12,73.78005877551708,19.99502190383182
Z30-C13,73.77952849743818,19.9950135695879
Z30-C14,73.78027677234907,19.99580709513511
Z30-C15,73.77969091445335,19.9953098849627
Z30-C16,73.78029650635571,19.99532032170412
Z30-C17,73.779806540388,19.99522937871463
Z30-C18,73.7792471843276,19.99470406329158
Z30-C19,73.78049862626203,19.99494129027268
Z30-C20,73.7797872068275,19.99517769768718
Z30-C21,73.78011925687416,19.99444295053368
Z30-C22,73.77987616904278,19.99485648871073
Z30-C23,73.78049343786445,19.99493828584966
Z30-C24,73.78026891956804,19.99599475377211
Z30-C25,73.77994573688564,19.99486627555487
Z30-C26,73.7797174134841,19.99604147508632
Z30-C27,73.78013781188554,19.99506661230276
Z30-C28,73.77919048103308,19.99501650920336
Z30-C29,73.77996455124375,19.99432811577816
Z30-C30,73.77962019020029,19.99491617889574
Z30-C31,73.77942074134887,19.99437804843632
Z30-C32,73.77957785606988,19.99600284358502
Z30-C33,73.78029773766089,19.99489545184593
Z30-C34,73.77944323687686,19.99564666670883
Z30-C35,73.77952861714346,19.99429777148518
Z30-C36,73.7802598562811,19.99598006111514
Z30-C37,73.78064315668188,19.99467022520047
Z30-C38,73.77962045337053,19.99570121822672
Z30-C39,73.77963651239747,19.99437534987844
Z30-C40,73.77953602479859,19.99547743277081
Z31-C1,73.78334878806353,19.98689218152528
Z31-C2,73.78342835701014,19.98716736137788
Z31-C3,73.7825690642448,19.98734213321571
Z31-C4,73.78263649076018,19.98611362572371
Z31-C5,73.78328658812649,19.98733227556997
Z31-C6,73.78347433287303,19.98712164141871
Z31-C7,73.78242946513788,19.98606891143912
Z31-C8,73.78259683504645,19.98734297265047
Z31-C9,73.78283483566878,19.98730508605781
Z31-C10,73.78272428875634,19.98725839116047
Z31-C11,73.78295158136628,19.98673706794192
Z31-C12,73.78229098847926,19.98694527500711
Z31-C13,73.78273897190564,19.98666535354146
Z31-C14,73.78257553749268,19.98665656621026
Z31-C15,73.78239628951518,19.98727667875043
Z31-C16,73.7826230596754,19.98733240288296
